Order_ID,Customer_ID,Customer_Name,Gender,Age,Email,City,State,Country,Product_ID,Product_Name,Category,Sub_Category,Price,Quantity,Order_Date,Delivery_Date,Payment_Method,Rating
1f466edb,ec35aaa4,Taylor French,Male,59,april05@whitaker-gallegos.com,Williamton,Minnesota,USA,b421e88f,Sweater,Clothing,Sweater Model 2,185.15,5,8/4/2024,4/16/2023,UPI,4
2561d169,c8e64fcd,Kristin Young,Female,56,jeremymarshall@gmail.com,Lake Amberberg,New Mexico,USA,3e09ec5b,Shoes,Clothing,Shoes Model 4,461.45,4,11/23/2023,11/10/2023,Net Banking,3
f82e64ca,ea9c9154,Vincent Bradley,Male,26,taylortara@yahoo.com,New Ashleychester,Tennessee,USA,d8e58a7e,Shoes,Clothing,Shoes Model 4,663.58,1,7/28/2024,10/1/2024,Cash on Delivery,3
bdd18834,f4d2acf2,Brittany Jordan,Other,33,rachelmoore@hotmail.com,Johnsontown,Iowa,USA,3591df22,Fiction,Books,Fiction Model 3,245.92,5,10/3/2024,7/19/2024,Net Banking,5
6f8708d2,eec8f74c,Robert Young,Female,51,rebecca39@perez-porter.biz,North Rhonda,South Dakota,USA,7172925b,Laptop,Electronics,Laptop Model 9,735.06,5,3/11/2024,1/1/2024,Cash on Delivery,4
5235df,8dd5ce48,Dr. Sherri Mccullough,Male,33,ncole@hotmail.com,Lake Emily,Kentucky,USA,4b705f36,Jacket,Clothing,Jacket Model 3,959.67,4,10/3/2023,4/11/2023,Debit Card,2
6de93681,1f8b36b8,Eric Andrade,Female,52,twilkinson@frye.com,North Diane,Tennessee,USA,8fa400d0,Fiction,Books,Fiction Model 5,609.22,5,8/14/2023,4/28/2024,UPI,1
08a71df3,c2c54a0e,Jacob Christensen,Other,57,greenekaren@yahoo.com,Pierceport,Oklahoma,USA,cb02ab9b,Comics,Books,Comics Model 9,208,1,7/31/2023,1/16/2025,UPI,3
7fa7e995,47c797fe,Michael Williams,Female,43,allenmiguel@cook.com,North Brianaborough,Idaho,USA,d909363c,Blender,Home & Kitchen,Blender Model 8,811.43,4,8/21/2023,3/11/2025,Net Banking,4
a10bf54d,00c151c4,Debbie Glass,Female,42,onealjeff@jacobs.com,West Lawrenceborough,Connecticut,USA,56dca91f,Body Lotion,Beauty,Body Lotion Model 8,526.74,2,2/7/2024,2/22/2024,Credit Card,4
2a5d1bdf,a5ad0cbc,Maria Kelly,Male,63,davidcannon@gmail.com,New Charles,West Virginia,USA,6c305182,Jeans,Clothing,Jeans Model 1,73.94,3,6/14/2024,10/13/2023,UPI,1
f0b1be79,e16e52ef,Arthur Moore,Female,61,peter27@ruiz-mccormick.biz,New Jamesmouth,Delaware,USA,2c9bb253,Biography,Books,Biography Model 3,861.68,1,1/6/2025,2/28/2024,Net Banking,3
ef75e8fb,ea332df1,Joan Shaw,Male,30,vfields@leon.biz,East Patricia,South Dakota,USA,7e296ac9,Face Cream,Beauty,Face Cream Model 6,491.44,4,4/9/2023,10/22/2023,Credit Card,5
e7ffca76,2410c1a9,Kimberly Jones,Other,65,kentdaisy@hotmail.com,Burchport,Massachusetts,USA,a6c82222,Biography,Books,Biography Model 1,817.07,4,5/17/2024,4/1/2023,Cash on Delivery,2
5802be6b,f2f036ea,Lucas Casey,Other,34,halljessica@harmon.info,Shanemouth,Texas,USA,16d1475f,Jeans,Clothing,Jeans Model 1,177.7,4,7/12/2024,5/15/2024,Cash on Delivery,2
fb4ec46f,d2e184ac,Susan Wagner,Other,34,shanejacobs@yahoo.com,Lake Tyler,California,USA,8cde2e1f,Shampoo,Beauty,Shampoo Model 10,671.69,3,9/19/2023,5/26/2023,Cash on Delivery,1
72685bb5,c0d3f45f,Melissa Willis,Female,20,josekane@hotmail.com,Parkerstad,Florida,USA,149635a6,Headphones,Electronics,Headphones Model 1,528.88,3,5/3/2024,2/13/2025,Net Banking,2
65ec6048,e28d2b19,Andrew Anderson,Male,62,colejennifer@marquez.com,Port Daniel,Arizona,USA,e6b645aa,Lipstick,Beauty,Lipstick Model 9,914.76,1,10/18/2023,3/24/2024,Net Banking,5
38a9ab93,b4efd28f,Jennifer Gonzalez,Female,43,vmartin@morton.com,Melissamouth,Kansas,USA,34faf204,Sweater,Clothing,Sweater Model 6,444.16,2,10/27/2023,5/3/2024,UPI,1
7d969e6d,ccb336d8,Mark Taylor,Other,37,brandistewart@delgado.biz,Lake Jamie,California,USA,533abb5b,Toaster,Home & Kitchen,Toaster Model 9,480.23,4,2/7/2025,3/4/2024,Debit Card,4
60231b1d,0fdd9392,Jennifer Smith,Female,56,vaughanmike@hotmail.com,West Heather,Maryland,USA,1.28E+05,Jacket,Clothing,Jacket Model 6,823.95,3,9/24/2024,8/2/2023,UPI,3
02ced907,c05f1d72,Robert Curtis,Female,27,katrinahaynes@yahoo.com,Graceshire,Delaware,USA,e43b8aba,Blender,Home & Kitchen,Blender Model 8,468.73,3,10/24/2024,3/18/2025,Cash on Delivery,1
a6164c11,a76066ff,Elizabeth Fry,Female,50,johnburns@mcneil.com,East Christopher,Massachusetts,USA,da180b2a,Tablet,Electronics,Tablet Model 6,482.99,1,6/5/2023,2/8/2024,Cash on Delivery,4
a065361f,cddfbb1b,Christopher Alexander,Other,27,imedina@hotmail.com,Perezville,North Dakota,USA,30ec0301,Biography,Books,Biography Model 10,852.57,4,3/26/2025,10/2/2023,Debit Card,5
4efa2079,8c7d1b21,Teresa Daniels,Male,65,leon90@boyd.com,Howellville,Missouri,USA,cfc7f94a,Jacket,Clothing,Jacket Model 7,485.87,5,4/11/2024,8/11/2024,Credit Card,2
68551ca5,3e54bf70,Krista Nguyen,Female,46,tward@butler.com,South Dennis,Washington,USA,8f7f976d,Biography,Books,Biography Model 10,95.6,5,8/26/2023,5/21/2024,Net Banking,1
58d55ac9,a29bd50c,Peter Baker,Male,19,samuelparker@hotmail.com,New Julia,Tennessee,USA,eb6fdc8e,Toaster,Home & Kitchen,Toaster Model 10,155.56,4,8/22/2024,3/20/2025,Credit Card,2
31e57b50,b2c667e0,Peter Lyons,Other,34,catherine49@hancock.biz,North Judy,Indiana,USA,27fc42d1,Fiction,Books,Fiction Model 8,197.07,2,8/4/2023,12/3/2023,UPI,3
df158b82,a437aaed,Angela Moses,Male,33,thompsonthomas@scott-reed.biz,New Amy,New Jersey,USA,0ee40fcc,Smartwatch,Electronics,Smartwatch Model 1,914.11,2,11/29/2024,7/31/2024,Credit Card,3
b7f43e46,bf1c45e4,Brian Norman,Male,43,greenjustin@yahoo.com,Parkerland,Kansas,USA,c0bca6c2,Microwave,Home & Kitchen,Microwave Model 7,221.38,2,7/23/2023,7/19/2024,Cash on Delivery,2
ee2d2bd8,38287d95,Steven Rice,Female,57,christopher99@caldwell-mcfarland.org,North Craig,Idaho,USA,de36191e,Non-Fiction,Books,Non-Fiction Model 10,172.95,4,4/25/2024,7/29/2023,Cash on Delivery,5
0ac8ffa4,ea880d4c,Mackenzie Smith,Male,61,webbkari@smith-bowers.com,Port Christina,Arizona,USA,2f30b493,Jacket,Clothing,Jacket Model 10,132.45,4,7/12/2024,5/15/2023,Debit Card,5
66dbccc4,a3c33980,William Doyle,Female,42,matthewzavala@delacruz.org,West Johnville,Nebraska,USA,6ad81c97,Non-Fiction,Books,Non-Fiction Model 3,643.11,2,8/15/2024,5/11/2024,Net Banking,4
fb89e61a,9905e598,Kenneth Rodriguez,Male,47,brianrichardson@yahoo.com,Theresaborough,Hawaii,USA,5ae38db1,Comics,Books,Comics Model 6,227.03,4,2/10/2024,5/31/2023,Debit Card,4
345264ec,1900b61d,Stacy Cunningham,Male,38,valdezjimmy@lee-roth.com,East Dianeport,Virginia,USA,4012568,Perfume,Beauty,Perfume Model 8,567.76,1,4/28/2023,2/20/2025,UPI,3
b181e14c,606e64a6,Deanna Brown,Male,30,davisjacob@hotmail.com,Karenstad,Tennessee,USA,cf7977f8,Non-Fiction,Books,Non-Fiction Model 7,313.7,4,9/22/2024,7/30/2024,Debit Card,1
424821ad,546e9e70,Robert Moss,Other,32,taylorjacob@stokes.com,South Franciscoland,Oklahoma,USA,2b242b95,Smartphone,Electronics,Smartphone Model 7,145.08,4,5/15/2023,6/24/2024,Debit Card,4
fa034704,47cc618f,Madeline White,Male,56,stephaniebeard@wilson-hughes.com,Gutierrezborough,Vermont,USA,eb1aa72e,Smartwatch,Electronics,Smartwatch Model 2,217.97,3,6/11/2024,3/21/2024,Cash on Delivery,5
3f5e9cc5,edfecc7e,Eric Schultz,Other,62,alexanderrachael@martin.info,Denisehaven,Delaware,USA,7652d88f,Biography,Books,Biography Model 8,90.19,3,8/21/2024,12/7/2023,Cash on Delivery,1
f37a8421,1d861b6f,Eric Lewis,Male,23,ewhite@gmail.com,South Kimberlyville,Illinois,USA,5de904b5,Non-Fiction,Books,Non-Fiction Model 4,778.2,2,3/13/2025,5/19/2024,Debit Card,3
53d83b0d,4600e4a8,Lisa Gross,Female,43,aaronsawyer@hotmail.com,Crossside,Nebraska,USA,114d8741,Shampoo,Beauty,Shampoo Model 2,546.75,5,11/21/2024,9/26/2023,Net Banking,5
a42d7f7b,11d992a6,Robert Hall,Female,25,woodscindy@proctor.com,Kleinview,Michigan,USA,67564cf9,Body Lotion,Beauty,Body Lotion Model 10,640.57,5,7/10/2023,6/26/2024,Cash on Delivery,3
b339bb6f,3cbea1fd,Thomas Walker,Female,36,thompsonamanda@gmail.com,Wareport,Hawaii,USA,c0ace74a,Smartphone,Electronics,Smartphone Model 4,997.6,2,3/20/2025,3/8/2024,Net Banking,2
865939b6,1a91cd72,David Roberts,Other,32,jason06@greene.com,Matthewton,Ohio,USA,14fb220f,Microwave,Home & Kitchen,Microwave Model 5,377.12,2,8/12/2024,8/15/2023,UPI,3
a53dae91,43246305,Susan Johnson,Male,62,opaul@hotmail.com,West Anitafort,Mississippi,USA,7708f0da,Laptop,Electronics,Laptop Model 8,871.68,3,10/9/2024,4/24/2023,Debit Card,1
c1b3926e,41db5443,Scott Collier,Other,53,joneschristina@gmail.com,Guerrerotown,Alabama,USA,a0dd62aa,Headphones,Electronics,Headphones Model 6,303.06,1,8/23/2023,9/6/2023,Cash on Delivery,4
a072c92b,47fd6805,Danielle Brown,Female,59,dayalexandra@becker-smith.com,East Janetown,Maine,USA,ed759759,Tablet,Electronics,Tablet Model 6,760.11,4,3/12/2024,11/3/2023,UPI,3
253adsf3,7dfecaa4,Angela Parker,Other,65,charles58@murray-houston.com,West Christineton,Virginia,USA,b947b3fd,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 4,424.69,2,2/7/2025,9/23/2023,UPI,4
7eaf6926,b6f1a145,Alan Shaw,Female,46,katherinesingleton@gmail.com,North Jamiestad,Wisconsin,USA,85098410,Coffee Maker,Home & Kitchen,Coffee Maker Model 8,765.06,5,1/7/2024,8/24/2024,Credit Card,2
a4baa5f1,f4e6eda3,Edward Soto,Other,22,murphyanthony@hotmail.com,West Jeremyton,North Carolina,USA,0ba996a3,Jeans,Clothing,Jeans Model 8,585.76,3,9/18/2024,8/17/2024,UPI,2
2b752eb9,d2bbbcda,Jennifer Singh,Other,47,lauraatkins@hotmail.com,East Davidmouth,Delaware,USA,90e9011c,Laptop,Electronics,Laptop Model 4,806.51,3,1/22/2024,11/16/2024,Cash on Delivery,4
5f690d34,41dd80b1,Shannon Burton,Other,22,michelle42@wilson-sims.com,Scotttown,Maine,USA,b93cdf22,Toaster,Home & Kitchen,Toaster Model 9,632.47,1,2/2/2025,3/1/2025,Net Banking,5
d38d0b75,e60da0f5,Randy Morton,Female,42,davislisa@wolfe.net,Port Ashley,South Carolina,USA,94f0ec3f,Tablet,Electronics,Tablet Model 4,462.94,2,7/12/2024,8/23/2023,Credit Card,5
87f00fc9,de3ffb83,Emily Hernandez,Other,35,joseph08@hotmail.com,North Kathryn,South Carolina,USA,d4d30a95,Laptop,Electronics,Laptop Model 1,812.38,1,2/7/2024,11/11/2023,Credit Card,2
d4cc6139,85042732,Justin Mccann,Female,52,brownsharon@gmail.com,Lake Johnview,South Carolina,USA,217d0473,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 4,893.11,4,8/3/2023,7/22/2023,Debit Card,2
cd42a8c0,c4c50786,Crystal Weeks,Female,55,bradymelissa@gmail.com,Port Robertville,Arkansas,USA,f675e619,Shoes,Clothing,Shoes Model 9,458.45,3,2/24/2025,7/11/2023,UPI,5
5235as35,1041cff4,Katherine Griffin,Male,40,thomasmitchell@chavez-smith.com,North Charlestown,Rhode Island,USA,4dcb79af,Smartphone,Electronics,Smartphone Model 9,135.34,4,10/26/2024,7/30/2023,UPI,2
261f5d7f,1c66075c,Brad Santiago,Other,60,jarmstrong@myers.com,East Tylerfurt,Alabama,USA,a1b9f346,Laptop,Electronics,Laptop Model 10,987.58,3,6/9/2024,7/26/2024,Debit Card,5
2ee44ca0,45c9991a,Cory Cohen,Female,25,kimberly90@barnes.com,Port Tiffany,Vermont,USA,14dd8332,Comics,Books,Comics Model 8,909.01,2,2/14/2025,12/20/2023,UPI,3
2c252e9a,16d45139,Jeffrey Garcia,Male,39,brownbrent@lynch.com,New Kirsten,Washington,USA,03736d4f,Tablet,Electronics,Tablet Model 1,329.41,2,12/5/2023,5/9/2023,UPI,1
b974256d,9b3980d3,Jill Mills,Male,63,amber90@perkins.com,Garnerfort,Wyoming,USA,94768ced,Perfume,Beauty,Perfume Model 8,956.41,3,8/2/2024,10/15/2024,Net Banking,2
000c4af6,37172318,Cheryl Adams,Male,41,cluna@hotmail.com,New William,Minnesota,USA,93e6f682,Smartwatch,Electronics,Smartwatch Model 10,470.91,5,2/20/2024,6/14/2023,Cash on Delivery,3
f50e4ba9,08775bf9,Miranda Davis,Male,48,simpsonrebecca@yahoo.com,Ryanbury,Idaho,USA,04cb7409,Sweater,Clothing,Sweater Model 6,936.94,3,8/17/2023,11/12/2024,Debit Card,5
94f186ab,8a71e8ec,Cassandra Allen,Other,63,rramirez@watson.net,Josefort,Wyoming,USA,4480f817,Comics,Books,Comics Model 3,101.12,5,8/15/2024,7/5/2024,Debit Card,3
638818d9,d4ac9dad,James Murray,Male,57,drobinson@yahoo.com,Lake Christopher,California,USA,98d783a3,Fiction,Books,Fiction Model 5,900.1,1,6/12/2024,6/8/2024,Debit Card,1
0874d23b,27a5196f,Todd Costa,Female,30,julie37@yahoo.com,Petersonton,Mississippi,USA,ec86ff2d,Fiction,Books,Fiction Model 2,928.86,4,1/5/2024,11/22/2024,Debit Card,5
46ab92f5,12bfcba1,Hayley Richardson,Other,23,richard32@lewis.com,Ericburgh,Kansas,USA,fc7a1ff3,T-Shirt,Clothing,T-Shirt Model 1,929.86,5,6/16/2023,4/24/2024,Debit Card,3
1bc1be21,0ea9983c,David Pruitt,Other,20,bernarddaniel@johnson.org,Port Courtney,Maine,USA,6bd6bef5,T-Shirt,Clothing,T-Shirt Model 6,523.26,2,2/19/2024,8/20/2023,Net Banking,5
def6616c,6e050f60,Cheryl Kramer,Male,24,zachary25@hotmail.com,Port Thomasborough,Kansas,USA,5cedbeab,Face Cream,Beauty,Face Cream Model 1,945.7,2,11/6/2023,12/11/2023,Debit Card,1
c6a88a5f,166d8c98,Brent Irwin,Other,35,qrobinson@cherry-white.info,North Sherrychester,Wyoming,USA,45236f53,Shoes,Clothing,Shoes Model 2,321.94,2,2/19/2025,2/16/2024,Credit Card,3
f084093f,28d6717a,Lawrence Williams,Female,28,gomezaaron@patterson.com,East Lisahaven,Louisiana,USA,8d3a9ffe,Lipstick,Beauty,Lipstick Model 2,670.3,1,11/17/2023,12/2/2024,UPI,2
4d3ebb57,88cf98a1,Sophia Ward,Female,18,bcastillo@lowe.com,Stanleyburgh,Texas,USA,c9c8ae76,Non-Fiction,Books,Non-Fiction Model 4,385.1,5,10/2/2024,5/18/2023,Cash on Delivery,5
18b951fc,4d09059e,Sarah Cooper,Other,39,julie31@yahoo.com,South Kevinmouth,Idaho,USA,2280a9ff,Coffee Maker,Home & Kitchen,Coffee Maker Model 7,901.04,5,4/20/2023,11/28/2023,Debit Card,5
8975e806,40c89369,James Nichols,Male,20,thompsonsamuel@gmail.com,Lake Joshuaburgh,Montana,USA,9e6be0b4,Biography,Books,Biography Model 10,202.79,1,1/22/2024,3/5/2025,UPI,5
67f662ff,d4da1f77,Scott Perry,Male,36,yolandamitchell@gmail.com,Markton,Michigan,USA,adc58ee9,Non-Fiction,Books,Non-Fiction Model 7,38.8,1,11/5/2024,11/10/2023,Cash on Delivery,1
e00541a6,c02c2606,Hannah Medina,Other,33,powens@hotmail.com,West Brian,Connecticut,USA,c41a8c63,Microwave,Home & Kitchen,Microwave Model 10,26.21,5,7/24/2023,8/24/2024,Debit Card,3
c9794c3d,6aa2a99e,Amanda White,Female,22,stanley46@johnson.info,Howeport,New Mexico,USA,7802c568,Sweater,Clothing,Sweater Model 6,355,2,12/23/2024,4/9/2024,UPI,1
1e4d7c91,5d202a10,Thomas Wheeler,Other,30,vwallace@maynard.com,Marybury,Kentucky,USA,1834fc81,Jacket,Clothing,Jacket Model 9,995.13,4,6/30/2024,1/3/2024,Cash on Delivery,3
8c2976fa,61cda70d,Christopher Levy,Female,55,dustinfitzpatrick@gmail.com,South Audrey,West Virginia,USA,102f4a43,Microwave,Home & Kitchen,Microwave Model 7,961.46,5,5/26/2024,10/5/2023,Debit Card,1
b8840194,1d869ff0,Amy Morrison,Other,55,smarsh@johnson.com,South Melaniebury,South Dakota,USA,ebed959a,Microwave,Home & Kitchen,Microwave Model 3,659.72,3,12/2/2023,12/12/2023,Debit Card,1
b339200b,1374997f,Maria Reeves,Other,55,ashley79@johnson-ayala.com,Lindsayfurt,Indiana,USA,41155cc9,Toaster,Home & Kitchen,Toaster Model 4,928.72,2,1/21/2024,2/6/2024,Debit Card,5
ab2a3d89,236142cd,Kevin Berg,Female,39,hgibson@gmail.com,West William,Missouri,USA,67baa719,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 3,662.43,5,7/30/2023,8/28/2024,Cash on Delivery,3
7d086c65,eeecd508,Nicholas Wade,Female,60,rachelblack@walsh.info,Lanceberg,Ohio,USA,62d06bc6,Educational,Books,Educational Model 6,432.84,3,8/2/2023,2/15/2024,Credit Card,1
6075a1ec,81a97052,Alison Russo,Female,50,ortiznicholas@jimenez-castro.com,Port Andrew,Arizona,USA,11d92ec7,Comics,Books,Comics Model 4,989.26,1,4/9/2023,4/12/2024,Credit Card,1
1a13d6c9,42e394d5,Marie Shea,Female,39,marshallerik@yahoo.com,Petersberg,Oregon,USA,b89a8f84,Smartphone,Electronics,Smartphone Model 2,452.94,1,4/27/2023,11/21/2024,Net Banking,1
968815db,2b3ecb79,Susan Arnold,Other,52,xfreeman@miller-caldwell.info,East Jordan,Missouri,USA,2a0127ee,Blender,Home & Kitchen,Blender Model 1,140.24,3,6/6/2023,6/17/2024,Debit Card,2
9142fbc3,fc82286d,Jordan Kelly,Female,24,jessica84@harris-henderson.com,Ericchester,Wyoming,USA,f4a49d78,Comics,Books,Comics Model 7,680.42,2,3/2/2025,9/5/2023,Net Banking,4
695fb79f,9159189,Kathy Haynes,Male,42,julie59@stevens-brown.com,Hernandezhaven,Missouri,USA,9d2c940d,Laptop,Electronics,Laptop Model 5,17.31,2,10/14/2023,2/28/2024,Debit Card,5
50d60b12,3377ccf9,Matthew Mcfarland,Male,36,david88@gmail.com,Keithview,Rhode Island,USA,36f049db,Comics,Books,Comics Model 3,106.52,2,1/25/2024,8/17/2024,Debit Card,3
0a825037,64874174,Wendy Bush,Female,48,jacqueline71@richards.biz,North Darrenside,Nevada,USA,35711f74,Biography,Books,Biography Model 6,845.21,1,6/24/2023,1/14/2024,Cash on Delivery,1
7ad7f7f3,2c64bdce,Kaitlin Howell,Male,43,vanglaurie@gmail.com,Markport,Nevada,USA,e885ff6d,Sweater,Clothing,Sweater Model 6,865.4,3,6/25/2023,4/6/2024,Net Banking,1
2a4923c1,fc604407,Alicia Curtis,Male,32,trevinorebecca@yahoo.com,New Hector,Kansas,USA,370f7674,Perfume,Beauty,Perfume Model 1,25.43,5,7/13/2024,8/20/2024,UPI,1
02933d31,e15a1021,Elizabeth Hernandez,Other,54,heathergomez@hotmail.com,Johnton,Utah,USA,94875466,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 7,154.96,5,7/23/2024,6/17/2024,Credit Card,5
fb5b3a3f,464cd6c2,Douglas Holt,Male,20,jmartin@richmond.com,South Alexander,Rhode Island,USA,be498018,Fiction,Books,Fiction Model 9,271.7,1,9/22/2024,11/10/2024,Credit Card,5
348a4697,99c8f056,Joshua Henderson,Other,52,wallaceseth@english.com,North Melissaton,New York,USA,9610ba3e,Fiction,Books,Fiction Model 5,166.69,4,3/17/2025,5/18/2024,UPI,2
b43d877b,f1265c37,Chad Jones,Other,63,jessica19@combs.com,North Chadport,Illinois,USA,ef2f0054,Biography,Books,Biography Model 4,135.74,5,9/1/2023,9/20/2024,Debit Card,4
01df0fcd,d5ebacb2,Bailey David,Male,21,kylejohnson@maldonado-robertson.com,Port William,Georgia,USA,7be708be,Comics,Books,Comics Model 5,103.73,5,12/14/2023,7/25/2023,Credit Card,4
253ads,e464bbec,Amy Higgins,Female,64,brandifisher@jones-matthews.com,West Ericachester,South Carolina,USA,61e7fd91,Smartphone,Electronics,Smartphone Model 1,634.44,2,4/25/2024,2/24/2025,Debit Card,4
09f7659e,9e43ebfa,Jenny Morgan,Other,44,justinmunoz@gomez-beasley.com,Pierceborough,Nevada,USA,b2ed2590,Non-Fiction,Books,Non-Fiction Model 1,66.12,4,10/24/2023,11/28/2023,Debit Card,1
aa591fe4,65fb2938,Shawn Coleman,Male,64,brian59@hotmail.com,New James,New York,USA,e27c79ac,Perfume,Beauty,Perfume Model 10,250.68,5,10/3/2023,3/26/2025,Credit Card,3
297bf187,0e3eb5e2,Alexis Davidson,Female,48,ryan12@yahoo.com,Millertown,Hawaii,USA,84db41c2,Body Lotion,Beauty,Body Lotion Model 10,784.05,4,8/23/2023,5/23/2023,Credit Card,5
46d26264,edd05f53,Eric Booker,Male,50,loricortez@stevens-mercer.com,Camposstad,South Carolina,USA,540f0dbb,Comics,Books,Comics Model 4,269.06,5,10/2/2024,6/30/2023,Debit Card,5
84873c78,948c560b,Andrew Richardson,Other,27,brittany81@hotmail.com,East Linda,Tennessee,USA,579957fb,Smartwatch,Electronics,Smartwatch Model 2,988.86,1,9/8/2024,3/5/2025,Cash on Delivery,1
39b53584,682f4bab,Melinda Coleman,Male,61,ymiller@rivera-castro.com,Kristieland,New Jersey,USA,024aead8,Fiction,Books,Fiction Model 8,693.24,4,9/1/2024,5/30/2023,Net Banking,5
7ce541db,c5385f71,Margaret Guerrero MD,Male,38,austinjackson@hotmail.com,Robertville,Arkansas,USA,22fe1294,Coffee Maker,Home & Kitchen,Coffee Maker Model 4,635.98,3,9/28/2023,7/27/2024,UPI,3
33889ea0,429522d4,Kaitlyn Jackson,Other,64,ibarton@martinez.com,Arnoldberg,Massachusetts,USA,a4f2f8c4,Blender,Home & Kitchen,Blender Model 6,359.54,3,3/26/2024,7/12/2024,Debit Card,3
f7bf3d84,d4696be0,Matthew Miller,Other,31,jamesdavis@huffman.com,Carlymouth,Virginia,USA,9320a41f,Perfume,Beauty,Perfume Model 9,666.32,3,11/19/2024,1/28/2025,UPI,4
69a0ac11,1e839678,Lauren Schwartz,Other,20,marie83@hotmail.com,Andersonfurt,Mississippi,USA,1474281d,Shampoo,Beauty,Shampoo Model 5,186.92,1,3/27/2025,2/5/2024,Cash on Delivery,5
6ac06c7f,3.89E+32,John Andrade,Female,39,gburke@yahoo.com,Collinston,Illinois,USA,68754501,Laptop,Electronics,Laptop Model 4,156.1,3,12/26/2024,4/21/2024,Debit Card,1
0a0167bf,91e3d70d,Richard Wilkins,Male,28,courtneymurphy@gmail.com,East Gabrieltown,Massachusetts,USA,af6b620b,Biography,Books,Biography Model 2,701.51,1,3/27/2025,1/30/2024,Credit Card,1
88c6c02b,e6b6f869,Melissa Obrien,Other,56,garydennis@foster-love.biz,Darylchester,Maine,USA,8dffc61d,Face Cream,Beauty,Face Cream Model 8,671.4,1,6/9/2024,8/5/2023,Debit Card,1
0839c4f8,e614f464,Jennifer Delacruz,Other,61,bmartinez@gonzalez.com,Brittanyport,North Carolina,USA,8e9f478e,Microwave,Home & Kitchen,Microwave Model 8,591.57,1,5/23/2024,6/26/2023,UPI,3
072a8e5a,1ab200dd,Sandra Smith,Other,49,washingtonanita@hotmail.com,Gonzalezshire,Maryland,USA,31db30bc,Educational,Books,Educational Model 3,802.82,1,10/10/2023,2/7/2024,Credit Card,4
3253adfs,21986c35,Brian Collier,Female,19,churcheric@griffith.com,New Paula,Alabama,USA,e1fabb62,Smartphone,Electronics,Smartphone Model 1,560.8,3,8/10/2023,12/17/2023,Debit Card,3
32de95a9,5c42e273,Danielle Brown,Other,57,rprice@gmail.com,Morenoville,Nevada,USA,3ff5d70d,Biography,Books,Biography Model 9,740.49,3,3/10/2024,6/11/2024,UPI,4
bfd3014b,d4bccc5e,Linda Carter,Female,21,amanda47@hanson.com,Hardinfort,Louisiana,USA,21f79bc9,Microwave,Home & Kitchen,Microwave Model 8,89.99,3,11/23/2023,7/5/2024,Net Banking,1
278a54a0,e07eb06d,Steven Anderson,Male,59,robertmoore@gmail.com,Robersonmouth,Connecticut,USA,1b13f933,Sweater,Clothing,Sweater Model 5,573.34,1,11/5/2023,7/5/2023,Credit Card,4
d57c5ec9,e465b174,Tammy White,Male,59,hadams@yahoo.com,New Rebeccaburgh,Alaska,USA,04c7e156,Shampoo,Beauty,Shampoo Model 5,686.24,2,1/26/2025,1/5/2024,Credit Card,3
61544e0f,7aa80cd7,Joshua Wallace,Male,41,elizabethbautista@yahoo.com,West Andrewborough,Georgia,USA,24854897,Fiction,Books,Fiction Model 2,796.06,1,12/6/2024,1/2/2024,Cash on Delivery,1
05cb3391,a25503aa,Darlene Barnes,Male,49,kristin80@powers.com,Kellyland,Nebraska,USA,a3815616,Jacket,Clothing,Jacket Model 2,162.37,5,6/22/2024,10/27/2023,UPI,1
bb6b933f,54edc6ce,Dawn Mccall,Other,53,fernandezlaurie@hotmail.com,Port Cameron,Alabama,USA,18d44f2c,Smartphone,Electronics,Smartphone Model 10,897.21,2,7/5/2024,10/10/2024,Credit Card,2
17ab9411,728cbb25,Frederick Garcia,Female,54,kylescott@gmail.com,New Julie,Arkansas,USA,8b7bcbd5,Perfume,Beauty,Perfume Model 6,695.03,4,1/16/2024,8/20/2024,Debit Card,4
1edd5dec,b4f3b8e9,Teresa Barnett,Other,47,hartmanadam@crawford.com,North Kimberly,North Carolina,USA,74a48d10,Non-Fiction,Books,Non-Fiction Model 9,873.13,5,7/15/2023,8/23/2023,Cash on Delivery,5
a0c364a7,d2ad4bd9,Mary Daniels,Female,23,johnsonpaul@gmail.com,Mosleyton,New Mexico,USA,6d387e99,Laptop,Electronics,Laptop Model 1,824.73,3,7/11/2024,8/2/2024,Debit Card,3
9607b231,2f6f0a9d,Perry Benton,Other,55,xsmith@taylor.net,New Franciscoshire,Nevada,USA,2d079f93,Smartwatch,Electronics,Smartwatch Model 6,36.73,2,11/26/2023,2/25/2025,UPI,1
5ef101ea,46df06d6,Damon Keller,Male,43,melvin75@yahoo.com,Lake Brandonburgh,Maine,USA,46783f0b,Shampoo,Beauty,Shampoo Model 4,232.12,1,12/23/2024,10/19/2023,UPI,1
3a4afa65,f5e65124,Michael Wilson,Male,44,qballard@hickman.org,South Victorville,Iowa,USA,ecae0f48,Educational,Books,Educational Model 1,567.74,2,11/1/2023,6/21/2024,UPI,5
